destinatario_id,tipo,documento,uf,cidade
2716,PF,40444999576,MG,Belo Horizonte
2717,PF,86890962828,RJ,Niterói
2718,PF,24520595354,RJ,Duque de Caxias
2719,PF,79516867382,RJ,Niterói
2720,PF,56807796612,SC,Blumenau
2721,PF,44439631956,BA,Feira de Santana
2722,PJ,49273823095639,PE,Olinda
2723,PF,28974739188,CE,Fortaleza
2724,PF,60543765995,GO,Rio Verde
2725,PF,91188625661,MG,Belo Horizonte
2726,PF,78546726701,PE,Olinda
2727,PF,63873686550,GO,Rio Verde
2728,PF,93241372878,GO,Rio Verde
2729,PJ,00672979403066,DF,Brasília
2730,PF,71889077126,DF,Taguatinga
2731,PF,96345620171,PE,Olinda
2732,PF,60207167951,DF,Brasília
2733,PJ,96261589796592,MG,Belo Horizonte
2734,PF,72797951224,RS,Porto Alegre
2735,PJ,13965369592473,RJ,Niterói
2736,PF,78000528886,GO,Rio Verde
2737,PF,62599171564,PR,Curitiba
2738,PF,19495982292,RS,Caxias do Sul
2739,PF,00333582329,DF,Taguatinga
2740,PF,75377631344,GO,Goiânia
2741,PF,65000002537,PE,Olinda
2742,PF,85350163995,GO,Anápolis
2743,PF,36664664516,SP,São Paulo
2744,PJ,23031763145134,RS,Pelotas
2745,PF,92411299690,RJ,Niterói
2746,PF,91322056767,CE,Juazeiro do Norte
2747,PF,98878778981,SP,Santos
2748,PF,03660777337,RJ,Duque de Caxias
2749,PF,88338651124,GO,Goiânia
2750,PF,64992592975,GO,Goiânia
2751,PF,45084707135,GO,Goiânia
2752,PF,48558065206,BA,Salvador
2753,PF,23575140299,PR,Londrina
2754,PF,41648101102,PR,Londrina
2755,PJ,14119719519972,PE,Recife
2756,PF,84894909918,PE,Recife
2757,PF,98291755440,PR,Londrina
2758,PF,77678803529,MG,Uberlândia
2759,PF,28365066485,CE,Juazeiro do Norte
2760,PF,84878304363,MG,Belo Horizonte
2761,PF,10291513132,PR,Curitiba
2762,PF,16359054557,PR,Londrina
2763,PF,64551259018,PE,Recife
2764,PJ,77472191255778,PR,Curitiba
2765,PF,07084350782,DF,Ceilândia
2766,PF,77798855532,PE,Olinda
2767,PF,76399047381,SC,Joinville
2768,PF,98361874891,GO,Goiânia
2769,PF,58891513082,BA,Feira de Santana
2770,PJ,81107853990639,GO,Rio Verde
2771,PJ,58629625413557,PE,Caruaru
2772,PF,02263412293,RS,Caxias do Sul
2773,PF,25752718975,PE,Caruaru
2774,PF,08188859443,PE,Olinda
2775,PF,99526430970,PE,Olinda
2776,PF,05941393720,RJ,Rio de Janeiro
2777,PF,34595168326,MG,Contagem
2778,PF,39775563837,MG,Contagem
2779,PF,69505914700,SC,Joinville
2780,PF,66502706202,RJ,Niterói
2781,PF,83764300824,RJ,Niterói
2782,PF,42273431044,DF,Brasília
2783,PJ,40498107907952,PE,Recife
2784,PF,83836079632,RS,Pelotas
2785,PF,52067141707,SP,São Paulo
2786,PJ,19759357814504,PE,Caruaru
2787,PF,12739869364,SP,São Paulo
2788,PF,04011919590,RJ,Duque de Caxias
2789,PF,67784113727,GO,Rio Verde
2790,PF,98091721015,SP,Santos
2791,PF,53517179023,BA,Salvador
2792,PF,43174555060,RS,Porto Alegre
2793,PF,56281269636,CE,Sobral
2794,PF,76774623716,PE,Recife
2795,PF,65605585521,GO,Anápolis
2796,PF,92321541611,PR,Curitiba
2797,PF,65460506137,BA,Salvador
2798,PF,17480895631,BA,Salvador
2799,PJ,53619334639017,PR,Londrina
2800,PF,56636628103,RS,Porto Alegre
2801,PF,48806059310,SC,Joinville
2802,PJ,38380321128918,CE,Juazeiro do Norte
2803,PF,06974166387,DF,Taguatinga
2804,PF,49680973587,BA,Feira de Santana
2805,PJ,58397780800385,PE,Caruaru
2806,PF,20368884344,MG,Contagem
2807,PF,24504337072,BA,Salvador
2808,PF,27531513796,BA,Salvador
2809,PF,03048653040,BA,Feira de Santana
2810,PJ,09166069625535,GO,Rio Verde
2811,PF,35336627494,SP,Campinas
2812,PF,33464723516,PR,Londrina
2813,PF,24897119059,CE,Fortaleza
2814,PF,37209565646,SC,Blumenau
2815,PF,18817097663,SC,Joinville
2816,PF,92332313601,RS,Porto Alegre
2817,PF,34295430174,PR,Londrina
2818,PF,90199479813,DF,Ceilândia
2819,PF,71936394647,PE,Olinda
2820,PJ,34915066499296,DF,Taguatinga
2821,PF,96460242161,PR,Maringá
2822,PJ,94405751399000,RS,Pelotas
2823,PF,27070099446,RS,Caxias do Sul
2824,PF,20178806518,MG,Contagem
2825,PF,13332113526,CE,Juazeiro do Norte
2826,PJ,57824118911221,RS,Porto Alegre
2827,PF,15447545985,RS,Porto Alegre
2828,PJ,47555355383690,PR,Londrina
2829,PF,87623166386,SC,Joinville
2830,PF,81468545517,RJ,Duque de Caxias
2831,PF,06808790274,RJ,Rio de Janeiro
2832,PF,27998591353,RS,Pelotas
2833,PF,57414174230,PR,Londrina
2834,PJ,31420650665417,SP,São Paulo
2835,PF,15056694629,CE,Fortaleza
2836,PF,94950563698,RS,Caxias do Sul
2837,PF,80953177374,PR,Curitiba
2838,PF,99660144763,GO,Goiânia
2839,PF,57131825729,RS,Pelotas
2840,PF,92206279937,DF,Ceilândia
2841,PF,76149584211,RJ,Duque de Caxias
2842,PJ,02634091587987,CE,Fortaleza
2843,PF,96403767187,CE,Juazeiro do Norte
2844,PF,00256657975,DF,Brasília
2845,PF,65654195431,GO,Anápolis
2846,PF,41863829110,RJ,Duque de Caxias
2847,PF,16832915653,SC,Joinville
2848,PF,50490575316,PR,Maringá
2849,PJ,89400556079288,MG,Uberlândia
2850,PF,09871344230,CE,Sobral
2851,PF,91983439161,GO,Anápolis
2852,PF,55292176498,PE,Recife
2853,PF,77538233179,PE,Caruaru
2854,PF,14959102903,DF,Taguatinga
2855,PF,54960746616,SC,Florianópolis
2856,PF,47234972091,PR,Londrina
2857,PF,44319626581,SC,Blumenau
2858,PF,22366034848,PR,Curitiba
2859,PF,53273773961,PR,Londrina
2860,PF,21791565407,BA,Feira de Santana
2861,PJ,24772922089220,BA,Salvador
2862,PJ,92808184170638,PR,Maringá
2863,PF,74505933918,RS,Caxias do Sul
2864,PF,39607343805,RS,Porto Alegre
2865,PF,72999450205,SC,Florianópolis
2866,PF,03537160563,CE,Fortaleza
2867,PF,08618178538,DF,Taguatinga
2868,PF,85094742431,GO,Goiânia
2869,PF,22014026382,SP,São Paulo
2870,PF,13088056025,MG,Belo Horizonte
2871,PJ,31223375963761,PR,Curitiba
2872,PJ,44157885840637,RS,Caxias do Sul
2873,PJ,33413730215348,CE,Juazeiro do Norte
2874,PF,12524860410,PE,Olinda
2875,PF,00089374347,RJ,Rio de Janeiro
2876,PF,55518475055,MG,Uberlândia
2877,PF,28155957094,BA,Ilhéus
2878,PF,86305039851,PE,Recife
2879,PF,32106924877,PE,Olinda
2880,PF,66849440621,SC,Florianópolis
2881,PF,15140344791,GO,Rio Verde
2882,PJ,14287164853453,SP,São Paulo
2883,PJ,49533849557112,GO,Anápolis
2884,PF,34833163481,RS,Caxias do Sul
2885,PF,88188203821,PE,Recife
2886,PF,66290657893,DF,Brasília
2887,PF,76035420245,DF,Brasília
2888,PF,30101660738,GO,Goiânia
2889,PF,95209994679,PR,Curitiba
2890,PJ,14236982945008,CE,Juazeiro do Norte
2891,PJ,15069907454343,DF,Ceilândia
2892,PF,73236256976,CE,Juazeiro do Norte
2893,PF,78719654233,RJ,Rio de Janeiro
2894,PF,42042446504,MG,Uberlândia
2895,PF,93151222009,GO,Anápolis
2896,PF,27595829749,RS,Pelotas
2897,PF,86096987801,GO,Goiânia
2898,PF,63759629121,DF,Taguatinga
2899,PF,06718165228,MG,Uberlândia
2900,PJ,07624657239266,PE,Recife
2901,PJ,67209094264852,MG,Uberlândia
2902,PF,98921658960,RS,Pelotas
2903,PJ,12909369972855,DF,Taguatinga
2904,PF,10140447936,RS,Pelotas
2905,PJ,47245678311874,GO,Rio Verde
2906,PF,71980934067,RS,Caxias do Sul
2907,PF,14754682346,SP,São Paulo
2908,PF,48705111057,PR,Maringá
2909,PF,96258806190,SP,Santos
2910,PF,06205292240,GO,Rio Verde
2911,PF,88200697371,SP,Santos
2912,PF,72016702477,GO,Anápolis
2913,PF,51492990984,PE,Caruaru
2914,PF,56117079268,SC,Blumenau
2915,PF,92076554684,PE,Caruaru
2916,PF,76269719357,PE,Recife
2917,PF,11640229301,BA,Salvador
2918,PF,66811763198,GO,Rio Verde
2919,PJ,31326261511921,PR,Maringá
2920,PF,37346593894,PR,Londrina
2921,PJ,50863027389428,PE,Olinda
2922,PF,14191780124,DF,Taguatinga
2923,PF,33134983206,BA,Ilhéus
2924,PF,58869779595,RS,Pelotas
2925,PF,47402046188,MG,Contagem
2926,PF,91151248397,BA,Salvador
2927,PF,27556008094,GO,Anápolis
2928,PF,58132509869,MG,Contagem
2929,PF,37177655649,DF,Ceilândia
2930,PF,57187571289,PR,Curitiba
2931,PF,15077282747,PE,Caruaru
2932,PJ,60999547656012,SC,Joinville
2933,PF,50607143082,SP,Santos
2934,PF,66437500337,PE,Caruaru
2935,PF,46613836564,SP,Campinas
2936,PJ,08730227875033,SP,Santos
2937,PF,07786576698,PE,Caruaru
2938,PF,80412201271,CE,Sobral
2939,PF,02972234994,SP,Campinas
2940,PJ,26170486810804,CE,Sobral
2941,PF,24150997208,PR,Londrina
2942,PF,33057143117,BA,Salvador
2943,PJ,96847852415435,BA,Salvador
2944,PF,04613119554,SC,Blumenau
2945,PF,76061285065,GO,Goiânia
2946,PF,45862181815,BA,Feira de Santana
2947,PF,69517746890,BA,Feira de Santana
2948,PF,63878182524,SC,Joinville
2949,PJ,06388412261900,GO,Rio Verde
2950,PJ,12555206966253,PE,Recife
2951,PF,16819332796,RJ,Rio de Janeiro
2952,PF,82039673390,RJ,Duque de Caxias
2953,PF,09112918482,DF,Brasília
2954,PF,21318789154,RS,Caxias do Sul
2955,PF,32753687270,DF,Taguatinga
2956,PF,58492249406,RJ,Rio de Janeiro
2957,PF,08351874583,RJ,Niterói
2958,PF,84384339710,RS,Caxias do Sul
2959,PF,45908033012,CE,Juazeiro do Norte
2960,PF,58858838765,RJ,Niterói
2961,PF,23735529410,CE,Sobral
2962,PF,68893405651,CE,Juazeiro do Norte
2963,PF,84514420949,GO,Rio Verde
2964,PF,15723128585,PR,Maringá
2965,PF,16147856824,MG,Belo Horizonte
2966,PF,51789293291,SP,Campinas
2967,PF,75628586019,PR,Maringá
2968,PF,69802596387,SP,Campinas
2969,PF,81940113755,RJ,Niterói
2970,PF,63826874672,PE,Caruaru
2971,PJ,59418049509951,SP,São Paulo
2972,PF,16932740559,CE,Sobral
2973,PF,64099022345,PR,Londrina
2974,PF,37209665275,CE,Fortaleza
2975,PF,27368806492,PE,Olinda
2976,PF,74881383720,BA,Ilhéus
2977,PF,29445952936,RS,Caxias do Sul
2978,PF,94135926296,SC,Joinville
2979,PF,16827284778,PE,Olinda
2980,PJ,25892099754298,BA,Feira de Santana
2981,PF,01099463571,BA,Feira de Santana
2982,PF,48937045413,PR,Maringá
2983,PF,27471751913,SP,Santos
2984,PF,69205563764,DF,Brasília
2985,PF,34968608731,PE,Olinda
2986,PF,71698231278,BA,Feira de Santana
2987,PF,85396883951,RJ,Rio de Janeiro
2988,PF,76725528005,PR,Londrina
2989,PF,93369668022,GO,Anápolis
2990,PF,13309305039,SC,Blumenau
2991,PF,36241133095,SP,São Paulo
2992,PF,87032017518,CE,Sobral
2993,PF,28731952034,RS,Caxias do Sul
2994,PF,36279809351,SC,Joinville
2995,PJ,60928880255085,GO,Goiânia
2996,PJ,58819600880388,MG,Belo Horizonte
2997,PF,85550768708,SP,São Paulo
2998,PF,53921660949,GO,Rio Verde
2999,PF,67660342754,BA,Feira de Santana
3000,PF,84943802385,DF,Taguatinga
3001,PJ,42333674218028,SP,Santos
3002,PF,31748951537,SP,São Paulo
3003,PF,82181074635,SP,Campinas
3004,PF,68650017079,RJ,Duque de Caxias
3005,PJ,35359301410499,SC,Blumenau
3006,PJ,73227203151930,SC,Joinville
3007,PF,28416706922,RS,Caxias do Sul
3008,PF,74868022067,PE,Olinda
3009,PJ,24125098180646,PE,Caruaru
3010,PJ,23943629309794,CE,Sobral
3011,PF,31856038394,DF,Taguatinga
3012,PJ,99692159510651,PE,Olinda
3013,PF,53254779786,RS,Pelotas
3014,PJ,67593667977717,MG,Belo Horizonte
3015,PF,99805902622,CE,Sobral
3016,PJ,72673653911946,GO,Anápolis
3017,PF,83747136741,MG,Contagem
3018,PJ,93229031761861,SC,Florianópolis
3019,PF,26370005135,PE,Olinda
3020,PF,17473708785,PR,Maringá
3021,PF,69475377513,SP,São Paulo
3022,PJ,46068528049211,PR,Londrina
3023,PF,90308262273,CE,Juazeiro do Norte
3024,PF,71305231119,RS,Pelotas
3025,PJ,18155958858734,BA,Salvador
3026,PJ,95004299352282,RS,Caxias do Sul
3027,PF,91367728719,CE,Juazeiro do Norte
3028,PF,40618939717,BA,Feira de Santana
3029,PF,07706586362,RS,Pelotas
3030,PJ,35833715854400,PE,Caruaru
3031,PF,30932961565,BA,Feira de Santana
3032,PF,51235836483,RJ,Rio de Janeiro
3033,PJ,33731384539904,SP,Campinas
3034,PF,40401087399,RJ,Rio de Janeiro
3035,PF,50714117484,BA,Salvador
3036,PJ,78430967234071,RJ,Rio de Janeiro
3037,PJ,45630856845267,BA,Salvador
3038,PF,25248443686,CE,Sobral
3039,PJ,80019824704805,CE,Fortaleza
3040,PF,17237271864,PE,Caruaru
3041,PF,95641007357,RJ,Niterói
3042,PF,45869416525,BA,Salvador
3043,PF,58767541814,BA,Feira de Santana
3044,PF,06727656286,PE,Caruaru
3045,PF,99378925770,PE,Olinda
3046,PF,80271296284,CE,Fortaleza
3047,PF,61939908383,RJ,Rio de Janeiro
3048,PJ,62780603427855,DF,Ceilândia
3049,PF,71258724821,PR,Curitiba
3050,PF,76084373603,GO,Goiânia
3051,PF,43155799780,PR,Londrina
3052,PJ,81500728955645,RJ,Duque de Caxias
3053,PF,45651954746,MG,Contagem
3054,PF,68352770990,GO,Anápolis
3055,PJ,74254161583755,BA,Salvador
3056,PF,91776676187,DF,Brasília
3057,PF,21626573629,PR,Maringá
3058,PF,66767765970,RS,Pelotas
3059,PF,51006897348,RJ,Rio de Janeiro
3060,PF,32541952909,SP,São Paulo
3061,PF,35797345574,CE,Sobral
3062,PF,82155407214,MG,Belo Horizonte
3063,PF,72276821999,PE,Olinda
3064,PJ,41361175586573,CE,Sobral
3065,PJ,25201932776589,DF,Taguatinga
3066,PF,06747877603,CE,Sobral
3067,PF,36453250372,PE,Olinda
3068,PF,37339567498,DF,Brasília
3069,PJ,12089306395053,RJ,Niterói
3070,PF,08404859971,RJ,Niterói
3071,PF,20000458083,PE,Olinda
3072,PJ,18384210109857,CE,Fortaleza
3073,PJ,68583610712324,MG,Uberlândia
3074,PF,40460659469,PR,Londrina
3075,PJ,58384814319694,GO,Anápolis
3076,PF,18994126230,GO,Rio Verde
3077,PF,93921539761,SP,São Paulo
3078,PJ,74303772891448,RJ,Duque de Caxias
3079,PF,51575359818,SC,Joinville
3080,PF,49813760741,BA,Salvador
3081,PF,09587929848,PE,Recife
3082,PJ,15305693062718,SP,Santos
3083,PF,02406235545,CE,Fortaleza
3084,PJ,03828918391495,PR,Curitiba
3085,PF,44770641676,RS,Porto Alegre
3086,PF,16074669150,MG,Contagem
3087,PF,02603210403,CE,Fortaleza
3088,PJ,16038323885824,MG,Uberlândia
3089,PF,25323306734,RJ,Duque de Caxias
3090,PF,48855773548,PR,Londrina
3091,PF,32237583669,SP,Santos
3092,PF,30786952898,PE,Olinda
3093,PF,14383604479,PR,Maringá
3094,PF,98502068564,RS,Pelotas
3095,PF,28306719854,CE,Sobral
3096,PF,63362484490,MG,Belo Horizonte
3097,PF,88808117401,SP,Santos
3098,PF,99413592847,CE,Fortaleza
3099,PF,19147013960,BA,Feira de Santana
3100,PF,62282997273,PR,Londrina
3101,PF,95434048106,RJ,Niterói
3102,PF,43048612558,SP,Santos
3103,PF,21909136737,PE,Recife
3104,PF,99585642783,GO,Goiânia
3105,PF,32753185597,CE,Juazeiro do Norte
3106,PF,02067309991,RS,Caxias do Sul
3107,PF,73059939740,MG,Belo Horizonte
3108,PF,77918037796,MG,Uberlândia
3109,PF,84730041742,CE,Juazeiro do Norte
3110,PF,44858438735,RJ,Niterói
3111,PF,21674134284,CE,Fortaleza
3112,PF,70633884682,RS,
3113,PF,20679083832,SP,São Paulo
3114,PF,84360943422,CE,Fortaleza
3115,PJ,08600581517150,SP,Campinas
3116,PJ,58661574448199,SP,Santos
3117,PF,88410451591,DF,Brasília
3118,PF,44419169603,GO,Goiânia
3119,PF,21621467781,BA,Salvador
3120,PJ,44940065724517,PR,Londrina
3121,PF,17538422122,CE,Fortaleza
3122,PF,44723228224,BA,Feira de Santana
3123,PF,16261519411,SC,Blumenau
3124,PF,09005276304,RJ,Niterói
3125,PF,83062257191,PR,Londrina
3126,PF,99015912729,RS,Caxias do Sul
3127,PF,14832685616,RS,Pelotas
3128,PF,02684249665,SP,São Paulo
3129,PF,40606169551,PR,Maringá
3130,PF,07349849080,DF,Ceilândia
3131,PF,37504374218,PR,Curitiba
3132,PF,78988541591,CE,Fortaleza
3133,PF,92288697621,PR,Londrina
3134,PF,91918320571,MG,Belo Horizonte
3135,PF,03880742434,RS,Pelotas
3136,PF,23008928844,RS,Porto Alegre
3137,PF,09199414583,MG,Uberlândia
3138,PF,30939567145,CE,Fortaleza
3139,PJ,10515504728175,RJ,Niterói
3140,PF,98779028103,SC,Joinville
3141,PF,26830507052,DF,Ceilândia
3142,PF,30911938100,PE,Recife
3143,PF,01697756797,SP,Santos
3144,PF,09579709271,SC,Florianópolis
3145,PJ,41303278109391,PE,Caruaru
3146,PF,48014633048,BA,Feira de Santana
3147,PF,19131429941,BA,Salvador
3148,PJ,41900447600617,MG,Belo Horizonte
3149,PF,23377380475,DF,Taguatinga
3150,PJ,70261618866178,CE,Sobral
3151,PJ,31146626619644,SC,Joinville
3152,PJ,38753184344816,BA,Feira de Santana
3153,PF,94076888562,MG,Belo Horizonte
3154,PF,76878258700,PE,Olinda
3155,PF,65982350805,SC,Joinville
3156,PF,62312393678,GO,Goiânia
3157,PF,29172894898,BA,Feira de Santana
3158,PF,84322721877,DF,Brasília
3159,PF,58163258015,SC,Joinville
3160,PJ,71197653653241,RJ,Rio de Janeiro
3161,PF,15018668025,RS,Caxias do Sul
3162,PF,72580252727,MG,Belo Horizonte
3163,PF,46572254739,SC,Joinville
3164,PF,22467279265,CE,Juazeiro do Norte
3165,PF,03158533810,RS,Porto Alegre
3166,PF,63488288895,RJ,Duque de Caxias
3167,PJ,25388391318520,GO,Anápolis
3168,PF,46357629991,PE,Olinda
3169,PF,44496772705,MG,Uberlândia
3170,PF,19514232001,SC,Joinville
3171,PF,10887937943,MG,Uberlândia
3172,PF,64338474965,SP,Campinas
3173,PF,73761666295,GO,Rio Verde
3174,PF,29941484567,BA,Ilhéus
3175,PF,52588298602,RJ,Duque de Caxias
3176,PF,33918616094,DF,Brasília
3177,PF,27295738054,PE,Recife
3178,PF,26252028055,PE,Olinda
3179,PF,65597901514,SC,Joinville
3180,PF,03888156337,BA,Salvador
3181,PJ,14148971291236,SC,Florianópolis
3182,PF,29796739487,SP,Santos
3183,PF,61906753682,PE,Recife
3184,PF,54024916994,MG,Belo Horizonte
3185,PF,96657846764,RJ,Duque de Caxias
3186,PJ,07589166879069,PE,Caruaru
3187,PF,89664797843,PE,Recife
3188,PF,25776587981,MG,Belo Horizonte
3189,PF,45329213304,RJ,Niterói
3190,PF,45860471730,SP,Santos
3191,PF,86503694447,RS,Caxias do Sul
3192,PF,08841622399,PR,Curitiba
3193,PF,11604036848,DF,Taguatinga
3194,PF,84938818317,CE,Juazeiro do Norte
3195,PF,72462861618,CE,Fortaleza
3196,PF,42634383687,SP,Santos
3197,PJ,01405667452887,CE,Fortaleza
3198,PF,02284049275,BA,Salvador
3199,PF,87391086125,SP,Campinas
3200,PF,86163435790,PE,Caruaru
3201,PF,44598105708,SP,São Paulo
3202,PF,96926557664,PE,Olinda
3203,PF,00374106688,RS,Caxias do Sul
3204,PF,43810814534,MG,Uberlândia
3205,PJ,57239075674635,CE,Juazeiro do Norte
3206,PF,98253062731,SC,Blumenau
3207,PF,07805135605,SC,Florianópolis
3208,PF,85293063450,PE,Recife
3209,PF,65733656066,MG,Contagem
3210,PF,89474328479,DF,Brasília
3211,PF,73802367964,BA,Salvador
3212,PF,79777137051,RJ,Rio de Janeiro
3213,PF,19121848390,SP,São Paulo
3214,PF,05039925367,MG,Belo Horizonte
3215,PF,21376901097,MG,Uberlândia
3216,PF,06930933286,RJ,Duque de Caxias
3217,PF,36556403654,PR,Londrina
3218,PF,51416320504,CE,Sobral
3219,PF,57168631484,DF,Taguatinga
3220,PF,56807229436,PR,Maringá
3221,PF,15265833889,DF,Ceilândia
3222,PF,10730000259,DF,Taguatinga
3223,PF,82009665001,GO,Goiânia
3224,PF,14777645413,SC,Florianópolis
3225,PF,89203709289,GO,Goiânia
3226,PJ,68738459993009,MG,Uberlândia
3227,PF,13326031103,BA,Ilhéus
3228,PF,38029426611,RS,Pelotas
3229,PF,49390199198,DF,Taguatinga
3230,PJ,29068667367569,PR,Maringá
3231,PF,88880533445,RS,Caxias do Sul
3232,PF,68408393857,SP,Campinas
3233,PF,52379859673,CE,Sobral
3234,PF,23638688162,RJ,Niterói
3235,PF,41824829387,BA,Ilhéus
3236,PF,12127864788,PE,Recife
3237,PF,43383621146,MG,Contagem
3238,PF,85573163686,BA,Ilhéus
3239,PF,23624528366,RJ,Niterói
3240,PF,78236952048,CE,Fortaleza
3241,PF,00591207490,SC,Florianópolis
3242,PF,30891547091,PE,Caruaru
3243,PF,95128541414,CE,Juazeiro do Norte
3244,PF,15915275538,RJ,Rio de Janeiro
3245,PF,35221119943,DF,Ceilândia
3246,PF,96485336447,PR,Maringá
3247,PF,33951901503,SC,Blumenau
3248,PF,78535328357,RJ,Rio de Janeiro
3249,PJ,28897697678104,PR,Curitiba
3250,PF,31828337123,PE,Recife
3251,PF,92875219353,RJ,Rio de Janeiro
3252,PJ,63380745819337,DF,Brasília
3253,PF,25764193656,SC,Blumenau
3254,PF,76693078906,SP,Campinas
3255,PJ,74489467879061,SP,Campinas
3256,PF,73576016439,SC,Florianópolis
3257,PJ,90133109369366,RJ,Rio de Janeiro
3258,PF,68232236325,GO,Rio Verde
3259,PF,24940269546,SC,Joinville
3260,PF,47981205373,GO,Rio Verde
3261,PF,05510692726,MG,Belo Horizonte
3262,PJ,70094646237382,GO,Anápolis
3263,PF,02972869531,PE,Caruaru
3264,PF,20487856965,RS,Porto Alegre
3265,PF,66674132879,CE,Juazeiro do Norte
3266,PJ,91215763754108,PE,Recife
3267,PF,20303937994,DF,Ceilândia
3268,PF,29852597677,PR,Maringá
3269,PJ,61708534293082,MG,Belo Horizonte
3270,PF,26616610125,BA,Ilhéus
3271,PF,94441055290,PE,Caruaru
3272,PF,68326520999,CE,Sobral
3273,PF,91522625711,MG,Uberlândia
3274,PJ,20938618063708,CE,Sobral
3275,PF,77278325477,SP,Santos
3276,PF,93103494219,SP,Campinas
3277,PF,68967191418,RJ,Niterói
3278,PF,43945073032,RJ,Rio de Janeiro
3279,PF,44205026943,MG,Uberlândia
3280,PF,37371151860,RJ,Duque de Caxias
3281,PF,09448691620,BA,Ilhéus
3282,PF,18095338783,SP,São Paulo
3283,PF,67462201896,MG,Belo Horizonte
3284,PF,16258444132,CE,Fortaleza
3285,PF,40408185820,BA,Feira de Santana
3286,PF,92190861788,DF,Taguatinga
3287,PJ,34938387816935,SC,Florianópolis
3288,PF,77501074823,BA,Ilhéus
3289,PJ,58949332077892,RS,Caxias do Sul
3290,PF,05466721889,PE,Recife
3291,PF,90365215117,RS,Porto Alegre
3292,PJ,15356856385287,RJ,Duque de Caxias
3293,PF,38723497029,SP,Campinas
3294,PF,28139206191,SP,Santos
3295,PF,05400771730,SC,Joinville
3296,PF,52656534325,SC,Florianópolis
3297,PF,23384803658,RJ,
3298,PF,32412659011,GO,Rio Verde
3299,PF,97065115373,PR,Maringá
3300,PF,37713843640,CE,Sobral
3301,PF,71577715876,SC,Blumenau
3302,PJ,58768445804431,MG,Uberlândia
3303,PF,02037378654,MG,Uberlândia
3304,PF,25630746277,RJ,Duque de Caxias
3305,PF,23170733930,DF,Taguatinga
3306,PF,04358850912,SC,Florianópolis
3307,PF,13902769499,RJ,Duque de Caxias
3308,PF,81856026719,GO,Anápolis
3309,PF,08162321208,BA,Feira de Santana
3310,PJ,01520968681142,DF,Taguatinga
3311,PF,72183554565,SP,Santos
3312,PF,56334477206,RS,Porto Alegre
3313,PJ,06763128474220,PE,Caruaru
3314,PJ,26893968258772,SC,Florianópolis
3315,PF,13281865729,SC,Blumenau
3316,PF,95634431824,PR,Maringá
3317,PF,57763754256,BA,Salvador
3318,PF,50429024485,DF,Brasília
3319,PF,06628481071,BA,Salvador
3320,PF,74528062415,SC,Joinville
3321,PF,93590538888,DF,Brasília
3322,PF,49236862126,RS,Porto Alegre
3323,PF,35304239611,MG,Contagem
3324,PF,21592312517,SP,Santos
3325,PF,55947287375,GO,Anápolis
3326,PF,15573448646,SP,Campinas
3327,PF,76254528735,RJ,Duque de Caxias
3328,PF,16395559368,DF,Brasília
3329,PF,76982048340,RJ,Rio de Janeiro
3330,PF,25786513546,SP,São Paulo
3331,PF,32461061850,RJ,Rio de Janeiro
3332,PF,91813997010,PR,Maringá
3333,PF,23940643851,BA,Ilhéus
3334,PF,26218547473,PR,Maringá
3335,PF,75887393331,RS,Porto Alegre
3336,PF,95554675723,DF,Brasília
3337,PF,51953106054,GO,Rio Verde
3338,PF,63064638546,GO,Rio Verde
3339,PF,74537778216,PE,Olinda
3340,PF,73122798511,SP,Santos
3341,PF,79811795436,SC,
3342,PF,55916220498,RJ,Rio de Janeiro
3343,PF,16357625608,SC,Florianópolis
3344,PF,46276414682,DF,Brasília
3345,PJ,01691150928467,BA,Feira de Santana
3346,PF,08783668742,CE,Juazeiro do Norte
3347,PF,44303888771,SC,Joinville
3348,PF,68725724438,GO,Rio Verde
3349,PF,41819064152,SP,Campinas
3350,PJ,99249069739530,SP,São Paulo
3351,PF,01080603296,SP,Santos
3352,PF,80371119679,SP,Santos
3353,PJ,12264103027359,BA,Ilhéus
3354,PF,79758950235,PR,Curitiba
3355,PF,50371629116,RJ,Niterói
3356,PF,97447408544,RJ,Niterói
3357,PF,09108595965,GO,Goiânia
3358,PF,62796606432,PR,Curitiba
3359,PF,29027379462,MG,Belo Horizonte
3360,PF,01331515976,DF,Taguatinga
3361,PF,78642348079,GO,Rio Verde
3362,PF,43767905342,RJ,Rio de Janeiro
3363,PF,03311061779,PR,Maringá
3364,PJ,13207256310318,GO,Goiânia
3365,PF,74332657863,CE,Juazeiro do Norte
3366,PF,52575401018,GO,Anápolis
3367,PJ,33656060091261,SP,Santos
3368,PF,26540332629,BA,Feira de Santana
3369,PF,77333662258,SC,Florianópolis
3370,PF,65932423241,SC,Blumenau
3371,PF,06251516157,RJ,Niterói
3372,PJ,91753049362924,PE,Olinda
3373,PJ,33743297730563,GO,Rio Verde
3374,PF,57062632323,RJ,Rio de Janeiro
3375,PF,52456302786,PE,Recife
3376,PJ,15695726124600,PE,Recife
3377,PF,73401308674,BA,Salvador
3378,PF,94654795057,CE,Fortaleza
3379,PF,30538136100,RS,Porto Alegre
3380,PF,42078701359,SP,São Paulo
3381,PF,02351642817,GO,Goiânia
3382,PJ,79372570023801,DF,Ceilândia
3383,PF,82271574852,SC,Florianópolis
3384,PF,16350196657,RS,Pelotas
3385,PF,19429144517,DF,Brasília
