cliente_id,nome,tipo,documento,uf,cidade,segmento,canal_aquisicao,data_cadastro
1145,Marcos Carvalho,PF,97000447604,SP,Santos,Varejo,Indicação,2024-01-19
1146,Marcos Souza,PF,78201343032,ES,Serra,Pessoa Física,Anúncio,2024-01-25
1147,Bruno Santos,PF,40743971105,MS,Três Lagoas,Pessoa Física,WhatsApp,2024-03-07
1148,Eduardo Costa,PF,33550179894,AM,Manaus,Pessoa Física,Anúncio,2023-02-26
1149,Marcos Ribeiro,PF,88811459388,GO,Goiânia,Pessoa Física,Marketplace,2023-08-03
1150,Larissa Barbosa,PF,91227640574,MT,Rondonópolis,Pessoa Física,Marketplace,2025-05-11
1151,Fernanda Santos,PF,25658368220,RS,Canoas,Atacado,Orgânico,2023-05-14
1152,Bruno Lima,PF,30706593325,RJ,Nova Iguaçu,Varejo,Anúncio,2024-06-28
1153,Ana Ribeiro,PF,21961631470,CE,Caucaia,Pessoa Física,Marketplace,2023-06-03
1154,Diego Barbosa,PF,39304696087,RS,Porto Alegre,Atacado,Anúncio,2024-08-13
1155,Eduardo Ribeiro,PF,68724546715,PE,Jaboatão,Corporativo,Indicação,2024-12-06
1156,Helena Almeida,PF,05429203704,RJ,Petrópolis,Corporativo,Marketplace,2024-05-28
1157,Guilherme Ribeiro,PF,48005172506,GO,Rio Verde,Atacado,Orgânico,2025-04-25
1158,Thiago Almeida,PF,50200648276,SP,Sorocaba,Corporativo,Marketplace,2023-10-18
1159,Marcos Martins,PF,68777478760,CE,Sobral,Corporativo,Anúncio,2024-09-03
1160,Rafael Souza,PJ,40134597437287,PE,Olinda,Varejo,Indicação,2023-10-30
1161,Helena Lima,PF,62680153749,PA,Castanhal,Pessoa Física,Orgânico,2024-07-11
1162,Kaique Lima,PJ,23022732357908,MG,Belo Horizonte,Pessoa Física,Anúncio,2023-03-11
1163,Bruno Gomes,PF,38069071979,MT,Sinop,Varejo,Orgânico,2023-10-22
1164,Natália Martins,PF,83461308244,PR,Curitiba,Varejo,Orgânico,2025-02-14
1165,Helena Cardoso,PF,37958191002,PR,Cascavel,Varejo,Anúncio,2025-05-02
1166,Carla Gomes,PF,83741422575,SP,Campinas,Varejo,Orgânico,2023-10-25
1167,Kaique Almeida,PF,27628862341,RJ,Niterói,Varejo,Indicação,2023-10-10
1168,Larissa Cardoso,PF,31171440896,MS,Ponta Porã,Varejo,Orgânico,2023-11-24
1169,Vanessa Santos,PF,62874796131,CE,Fortaleza,Pessoa Física,Orgânico,2023-11-03
1170,Thiago Cardoso,PF,38182451130,RJ,Niterói,Pessoa Física,Orgânico,2025-12-24
1171,Bruno Almeida,PF,75883804647,GO,Rio Verde,Pessoa Física,Anúncio,2024-12-14
1172,Natália Souza,PF,84258982254,SP,São Paulo,Pessoa Física,Orgânico,2024-02-27
1173,Larissa Oliveira,PF,69538461541,MT,Várzea Grande,Pessoa Física,Orgânico,2024-05-21
1174,Natália Oliveira,PF,27110044655,RS,Porto Alegre,Pessoa Física,Indicação,2024-07-13
1175,Juliana Teixeira,PF,92708331539,SP,Ribeirão Preto,Pessoa Física,Indicação,2024-08-29
1176,Igor Martins,PF,14987582853,MT,Tangará da Serra,Pessoa Física,Indicação,2024-02-28
1177,Kaique Ferreira,PF,25072314318,PE,Caruaru,Pessoa Física,Orgânico,2025-12-03
1178,Carla Barbosa,PF,73086560416,SC,Chapecó,Pessoa Física,Marketplace,2023-11-15
1179,Ana Silva,PF,95669032747,RS,Canoas,Pessoa Física,Indicação,2024-04-13
1180,Larissa Ribeiro,PF,49709903984,PA,Santarém,Varejo,Indicação,2023-01-07
1181,Thiago Souza,PF,50563384234,SC,Chapecó,Varejo,Orgânico,2024-06-22
1182,Marcos Almeida,PF,25872456743,BA,Salvador,Corporativo,Orgânico,2025-07-25
1183,Sabrina Almeida,PF,61687485581,ES,Cariacica,Varejo,Anúncio,2025-12-29
1184,Natália Costa,PF,76507287340,MG,Belo Horizonte,Varejo,Orgânico,2024-06-02
1185,Fernanda Oliveira,PF,40962805102,BA,Feira de Santana,Varejo,Indicação,2023-06-02
1186,Fernanda Pereira,PF,27877532955,GO,Rio Verde,Atacado,Orgânico,2025-02-27
1187,Rafael Souza,PJ,04646809847031,MT,Cuiabá,Pessoa Física,Orgânico,2024-12-03
1188,Diego Santos,PF,68671915689,BA,Feira de Santana,Corporativo,Orgânico,2025-11-16
1189,Juliana Cardoso,PF,55456654104,PE,Olinda,Varejo,Orgânico,2024-07-07
1190,Diego Ribeiro,PF,36978599165,DF,Brasília,Corporativo,Anúncio,2023-01-04
1191,Sabrina Almeida,PF,95021207469,MS,Corumbá,Atacado,Orgânico,2025-09-14
1192,Helena Silva,PJ,64275701165336,CE,Caucaia,Pessoa Física,Anúncio,2025-01-09
1193,Kaique Gomes,PF,99460903791,PA,Belém,Pessoa Física,Orgânico,2025-05-26
1194,Helena Costa,PF,61045296444,SP,Ribeirão Preto,Varejo,Indicação,2023-05-11
1195,Juliana Santos,PJ,16744962086621,CE,Sobral,Pessoa Física,WhatsApp,2024-05-16
1196,Juliana Ferreira,PF,47259222959,SC,Joinville,Varejo,Marketplace,2024-05-16
1197,Vanessa Cardoso,PF,94035309369,MS,Campo Grande,Pessoa Física,Indicação,2023-10-21
1198,Marcos Santos,PF,56068902092,GO,Rio Verde,Pessoa Física,Anúncio,2025-07-17
1199,Juliana Martins,PF,54683721135,GO,Aparecida de Goiânia,Pessoa Física,Indicação,2023-07-26
1200,Eduardo Lima,PF,78541937699,PA,Marabá,Varejo,WhatsApp,2023-03-20
1201,Eduardo Costa,PF,76105772580,SP,São Paulo,Pessoa Física,Anúncio,2023-09-14
1202,Thiago Santos,PJ,39134627235076,PA,Ananindeua,Pessoa Física,Orgânico,2025-12-20
1203,Carla Souza,PJ,82380444471881,PE,Caruaru,Pessoa Física,Marketplace,2023-05-05
1204,Otávio Teixeira,PF,92037868286,PE,Jaboatão,Atacado,Orgânico,2024-09-28
1205,Ana Lima,PF,11202926926,BA,Vitória da Conquista,Corporativo,Marketplace,2023-07-20
1206,Marcos Lima,PF,42964897833,RJ,Niterói,Varejo,Orgânico,2024-03-08
1207,Otávio Silva,PF,26865713709,PE,Recife,Varejo,Orgânico,2024-08-27
1208,Patrícia Teixeira,PF,17687573590,DF,Ceilândia,Pessoa Física,Marketplace,2023-01-22
1209,Rafael Teixeira,PF,30570547210,PR,Cascavel,Corporativo,Indicação,2023-09-22
1210,Fernanda Ferreira,PF,44941603625,MG,Contagem,Varejo,Indicação,2024-10-05
1211,Thiago Pereira,PF,49296710743,DF,Samambaia,Pessoa Física,Marketplace,2023-01-16
1212,Ana Almeida,PF,83479861165,DF,Taguatinga,Corporativo,Marketplace,2024-06-26
1213,Patrícia Cardoso,PF,16908337219,GO,Anápolis,Pessoa Física,Anúncio,2024-10-23
1214,Sabrina Ferreira,PF,31627054959,CE,Sobral,Pessoa Física,WhatsApp,2023-08-24
1215,Marcos Souza,PF,24819762882,ES,Vila Velha,Pessoa Física,Anúncio,2023-06-27
1216,Sabrina Carvalho,PF,50315556912,DF,Guará,Pessoa Física,Orgânico,2024-06-21
1217,Thiago Souza,PF,29001759235,PR,Ponta Grossa,Varejo,Marketplace,2025-02-26
1218,Thiago Gomes,PF,09818439528,MT,Cuiabá,Varejo,Anúncio,2023-01-15
1219,Helena Ribeiro,PF,71662481789,MT,Tangará da Serra,Pessoa Física,Marketplace,2024-01-06
1220,Vanessa Costa,PF,32945556434,SC,Chapecó,Varejo,Orgânico,2025-12-31
1221,Guilherme Teixeira,PF,68564734027,CE,Sobral,Corporativo,Orgânico,2024-01-03
1222,Eduardo Ribeiro,PJ,02784457414261,GO,Aparecida de Goiânia,Pessoa Física,Orgânico,2023-12-30
1223,Juliana Santos,PF,61961956018,SC,Chapecó,Varejo,Indicação,2025-03-19
1224,Igor Pereira,PF,46943804823,MG,Juiz de Fora,Varejo,Marketplace,2024-06-10
1225,Juliana Costa,PF,40028274738,GO,Aparecida de Goiânia,Corporativo,Anúncio,2024-03-04
1226,Sabrina Pereira,PF,37846143997,PA,Ananindeua,Corporativo,Orgânico,2025-05-10
1227,Helena Pereira,PF,99752811811,MS,Campo Grande,Pessoa Física,Anúncio,2023-02-03
1228,Sabrina Carvalho,PF,55032316490,AM,Tefé,Varejo,Orgânico,2025-02-20
1229,Thiago Souza,PJ,79464595594166,GO,Anápolis,Corporativo,Indicação,2024-02-22
1230,Sabrina Lima,PF,27038666192,RS,Santa Maria,Varejo,Indicação,2025-08-31
1231,Guilherme Carvalho,PF,79260640690,RJ,Niterói,Pessoa Física,Orgânico,2025-03-05
1232,Kaique Lima,PF,88593765887,PE,Caruaru,Varejo,Anúncio,2025-10-28
1233,Kaique Almeida,PF,59561394583,MS,Ponta Porã,Varejo,Indicação,2023-05-22
1234,Natália Almeida,PF,20257342851,AM,Manaus,Pessoa Física,Orgânico,2023-07-27
1235,Vanessa Pereira,PF,63828617741,PE,Jaboatão,Varejo,Anúncio,2025-09-16
1236,Marcos Gomes,PF,46137592742,DF,Guará,Pessoa Física,Indicação,2024-03-03
1237,Guilherme Cardoso,PF,96528011617,RJ,Rio de Janeiro,Atacado,Anúncio,2025-06-12
1238,Helena Martins,PF,16782074915,MG,Belo Horizonte,Varejo,Orgânico,2025-01-22
1239,Larissa Lima,PF,14076044644,PR,Curitiba,Atacado,Orgânico,2024-07-01
1240,Igor Teixeira,PF,85888965528,PE,Petrolina,Pessoa Física,Marketplace,2023-02-19
1241,Carla Lima,PF,68742978550,MS,Campo Grande,Corporativo,Orgânico,2023-03-22
1242,Sabrina Pereira,PF,07207614406,CE,Fortaleza,Varejo,Marketplace,2025-02-24
1243,Eduardo Silva,PF,38180774213,SC,Itajaí,Pessoa Física,Anúncio,2023-04-17
1244,Ana Gomes,PF,67105597556,ES,Serra,Corporativo,Anúncio,2023-01-06
1245,Juliana Gomes,PF,46188444813,PA,Ananindeua,Pessoa Física,Marketplace,2023-08-29
1246,Ana Cardoso,PF,66215670035,PE,Jaboatão,Pessoa Física,Anúncio,2025-09-28
1247,Larissa Souza,PF,01427081496,BA,Ilhéus,Pessoa Física,Orgânico,2024-11-17
1248,Diego Silva,PF,90706371845,MG,Belo Horizonte,Corporativo,Orgânico,2025-02-26
1249,Ana Souza,PF,50379952443,PR,Curitiba,Atacado,Indicação,2024-12-15
1250,Patrícia Martins,PF,38307636997,MS,Três Lagoas,Pessoa Física,Anúncio,2024-09-11
1251,Patrícia Gomes,PF,50588795143,CE,Maracanaú,Corporativo,Marketplace,2023-10-08
1252,Helena Gomes,PF,87431032296,MG,Contagem,Varejo,Anúncio,2024-04-15
1253,Patrícia Cardoso,PF,51865458746,SP,Sorocaba,Pessoa Física,Anúncio,2024-08-20
1254,Ana Ferreira,PF,93961963298,SP,Santos,Pessoa Física,Orgânico,2025-12-18
1255,Kaique Carvalho,PF,06125254581,BA,Vitória da Conquista,Corporativo,Orgânico,2025-09-12
1256,Otávio Martins,PF,72043148571,SC,Itajaí,Atacado,Marketplace,2025-03-18
1257,Juliana Carvalho,PF,03781437248,PE,Recife,Pessoa Física,Orgânico,2025-06-10
1258,Patrícia Lima,PF,47652929958,BA,Juazeiro,Pessoa Física,WhatsApp,2025-06-03
1259,Larissa Ferreira,PF,77010081092,CE,Sobral,Corporativo,Orgânico,2025-01-01
1260,Guilherme Santos,PF,89599113571,PA,Belém,Atacado,Anúncio,2025-06-23
1261,Ana Oliveira,PF,13293801820,AM,Manaus,Atacado,Orgânico,2023-03-22
1262,Juliana Ferreira,PJ,51045550232526,DF,Brasília,Atacado,Marketplace,2023-01-24
1263,Juliana Lima,PF,96345730761,PA,Ananindeua,Varejo,Orgânico,2024-05-01
1264,Otávio Barbosa,PF,60670712739,MT,Várzea Grande,Pessoa Física,Indicação,2023-03-01
1265,Juliana Carvalho,PF,99111547216,MT,Cuiabá,Varejo,WhatsApp,2024-01-07
1266,Bruno Almeida,PF,66359694074,ES,Vila Velha,Corporativo,Indicação,2023-08-06
1267,Rafael Cardoso,PF,01316630093,PR,Cascavel,Pessoa Física,Orgânico,2025-11-15
1268,Patrícia Teixeira,PF,17819727461,RS,Caxias do Sul,Corporativo,Marketplace,2024-12-19
1269,Thiago Cardoso,PJ,27802696730774,AM,Itacoatiara,Atacado,Anúncio,2023-02-15
1270,Guilherme Oliveira,PF,52424162758,BA,Vitória da Conquista,Pessoa Física,Orgânico,2024-11-14
1271,Rafael Santos,PJ,22261686145347,CE,Sobral,Varejo,Anúncio,2025-03-13
1272,Patrícia Lima,PF,83324572200,RJ,Nova Iguaçu,Pessoa Física,Marketplace,2023-12-23
1273,Natália Santos,PJ,02679548168526,MS,Dourados,Varejo,Anúncio,2025-08-25
1274,Eduardo Pereira,PJ,92502741317912,BA,Ilhéus,Corporativo,Marketplace,2025-12-02
1275,Bruno Santos,PF,88778388205,CE,Maracanaú,Pessoa Física,Indicação,2025-12-10
1276,Rafael Oliveira,PF,78137072027,ES,Serra,Corporativo,Anúncio,2023-04-13
1277,Marcos Cardoso,PF,80426793237,RJ,Niterói,Pessoa Física,Orgânico,2024-05-07
1278,Larissa Oliveira,PF,40919153643,DF,Taguatinga,Varejo,Indicação,2025-05-01
1279,Otávio Almeida,PJ,49220766078992,DF,Brasília,Pessoa Física,Anúncio,2024-04-30
1280,Ana Lima,PF,74536969919,RS,Porto Alegre,Varejo,Orgânico,2024-06-11
1281,Vanessa Barbosa,PF,84667810258,PE,Caruaru,Pessoa Física,Orgânico,2023-12-26
1282,Fernanda Oliveira,PF,61743726135,PA,Castanhal,Pessoa Física,Marketplace,2024-04-04
1283,Sabrina Pereira,PF,69288312676,DF,Brasília,Corporativo,Orgânico,2025-01-31
1284,Vanessa Pereira,PJ,71583819766931,DF,Samambaia,Varejo,Orgânico,2023-01-29
1285,Otávio Silva,PF,91629945449,AM,Manaus,Corporativo,Orgânico,2025-05-26
1286,Rafael Cardoso,PF,29696844220,RS,Canoas,Pessoa Física,Orgânico,2025-03-08
1287,Igor Silva,PJ,39963570989096,BA,Ilhéus,Atacado,WhatsApp,2023-06-01
1288,Vanessa Barbosa,PF,51439329199,CE,Fortaleza,Pessoa Física,Anúncio,2025-04-25
1289,Bruno Pereira,PF,36756155598,ES,Cariacica,Varejo,Indicação,2024-07-25
1290,Carla Martins,PF,64405287994,RJ,Duque de Caxias,Varejo,Marketplace,2023-12-16
1291,Larissa Cardoso,PF,46427492459,PA,Castanhal,Pessoa Física,Anúncio,2024-05-14
1292,Rafael Carvalho,PF,50382317137,SP,São Paulo,Varejo,Marketplace,2024-07-20
1293,Igor Almeida,PF,82314932385,MS,Corumbá,Varejo,WhatsApp,2023-08-19
1294,Eduardo Ribeiro,PF,67755514808,RS,Canoas,Pessoa Física,Indicação,2024-10-26
1295,Kaique Lima,PJ,53170519185078,MS,Três Lagoas,Pessoa Física,Indicação,2024-11-20
1296,Diego Teixeira,PJ,29773148567308,ES,Linhares,Varejo,Anúncio,2024-02-07
1297,Marcos Souza,PF,65587672792,BA,Juazeiro,Varejo,Marketplace,2024-05-19
1298,Otávio Oliveira,PF,56594218654,SP,Santos,Corporativo,Orgânico,2024-11-05
1299,Bruno Lima,PF,49698752675,RS,Caxias do Sul,Pessoa Física,Indicação,2024-07-05
1300,Carla Silva,PF,09834192342,MG,,Corporativo,Anúncio,2024-04-20
1301,Diego Ferreira,PF,69851829354,BA,Vitória da Conquista,Pessoa Física,Indicação,2025-11-13
1302,Diego Ferreira,PF,41548492307,ES,Vila Velha,Pessoa Física,Marketplace,2025-08-20
1303,Eduardo Ferreira,PF,02965878641,CE,Juazeiro do Norte,Pessoa Física,Indicação,2024-02-21
1304,Rafael Barbosa,PF,37261032834,RJ,Duque de Caxias,Atacado,Orgânico,2025-02-26
1305,Eduardo Oliveira,PF,43971202694,PA,Ananindeua,Varejo,Indicação,2025-06-06
1306,Vanessa Barbosa,PF,00425125232,SP,Sorocaba,Atacado,WhatsApp,2023-05-02
1307,Eduardo Gomes,PF,03388424637,SC,Blumenau,Varejo,Indicação,2024-10-10
1308,Guilherme Silva,PF,94118436943,PR,Curitiba,Corporativo,Marketplace,2025-05-26
1309,Patrícia Lima,PF,80850267169,AM,Parintins,Pessoa Física,Marketplace,2023-03-04
1310,Thiago Teixeira,PF,67167138917,SP,Campinas,Atacado,Marketplace,2024-01-05
1311,Natália Carvalho,PF,55584565829,AM,Itacoatiara,Varejo,Orgânico,2025-05-24
1312,Thiago Ribeiro,PJ,69340982066519,ES,Serra,Pessoa Física,Anúncio,2025-10-22
1313,Marcos Ribeiro,PF,47850868698,SC,Chapecó,Pessoa Física,Marketplace,2025-12-23
1314,Kaique Ribeiro,PF,21172474030,ES,Serra,Varejo,WhatsApp,2024-10-23
1315,Diego Pereira,PF,37561742614,AM,Itacoatiara,Pessoa Física,Orgânico,2023-02-16
1316,Patrícia Almeida,PF,41930496690,DF,Ceilândia,Pessoa Física,Orgânico,2023-01-31
1317,Otávio Silva,PF,53680194313,PE,Jaboatão,Corporativo,Orgânico,2025-06-08
1318,Rafael Teixeira,PF,02109792225,RS,Canoas,Pessoa Física,Marketplace,2025-03-15
1319,Ana Oliveira,PJ,12937296859340,SC,Chapecó,Corporativo,Marketplace,2023-08-01
1320,Kaique Carvalho,PJ,17312370071465,RS,Caxias do Sul,Atacado,Indicação,2023-05-24
1321,Vanessa Barbosa,PF,17021566131,PE,Olinda,Corporativo,Orgânico,2023-06-09
1322,Guilherme Silva,PF,32778200892,ES,Vitória,Varejo,Orgânico,2025-08-19
1323,Thiago Costa,PF,85132711732,SC,Blumenau,Pessoa Física,Marketplace,2025-04-18
1324,Sabrina Carvalho,PJ,89588580081747,RS,Pelotas,Pessoa Física,Orgânico,2025-11-05
1325,Ana Barbosa,PF,60379889853,AM,Tefé,Atacado,Orgânico,2023-05-05
1326,Natália Martins,PF,57487298512,GO,Goiânia,Pessoa Física,Orgânico,2025-02-01
1327,Kaique Ribeiro,PF,80462850332,SP,Ribeirão Preto,Varejo,Marketplace,2025-10-09
1328,Patrícia Santos,PF,93552530451,DF,Samambaia,Varejo,Anúncio,2024-08-07
1329,Eduardo Barbosa,PF,76353616002,MG,Contagem,Pessoa Física,Orgânico,2025-04-28
1330,Otávio Ribeiro,PF,14120872186,MG,Belo Horizonte,Varejo,Orgânico,2024-10-21
1331,Sabrina Oliveira,PF,81314105967,RJ,Rio de Janeiro,Pessoa Física,WhatsApp,2023-01-08
1332,Sabrina Oliveira,PF,89126877330,PA,Castanhal,Atacado,Anúncio,2024-04-15
1333,Sabrina Pereira,PF,31903893458,PA,Ananindeua,Pessoa Física,Anúncio,2023-10-14
1334,Kaique Barbosa,PF,75336807410,MT,Várzea Grande,Corporativo,Orgânico,2023-04-02
1335,Kaique Ferreira,PF,32128726472,SP,Sorocaba,Corporativo,Orgânico,2024-10-14
1336,Natália Ribeiro,PJ,03950985715940,MG,Belo Horizonte,Pessoa Física,Marketplace,2025-10-15
1337,Kaique Souza,PF,77761178055,ES,Serra,Pessoa Física,Marketplace,2023-03-01
1338,Diego Ferreira,PF,36981492845,PE,Caruaru,Varejo,Anúncio,2023-12-27
1339,Patrícia Oliveira,PF,29554073271,MS,Três Lagoas,Pessoa Física,Marketplace,2025-01-03
1340,Bruno Lima,PF,64707283040,DF,Samambaia,Atacado,Anúncio,2023-12-09
1341,Rafael Lima,PF,27578450270,RS,Porto Alegre,Varejo,Marketplace,2023-05-08
1342,Marcos Lima,PF,31856620313,PE,Jaboatão,Corporativo,Orgânico,2023-07-29
1343,Diego Pereira,PF,37319023083,SC,Blumenau,Pessoa Física,Orgânico,2023-01-28
1344,Guilherme Pereira,PF,71512483702,MT,Cuiabá,Pessoa Física,Marketplace,2025-12-23
1345,Thiago Cardoso,PF,64560687239,BA,Feira de Santana,Pessoa Física,WhatsApp,2024-06-22
1346,Helena Oliveira,PJ,79941228238165,BA,Feira de Santana,Pessoa Física,Marketplace,2025-10-30
1347,Kaique Barbosa,PF,94589768972,AM,Manacapuru,Varejo,Indicação,2025-01-21
1348,Carla Oliveira,PJ,62549598817254,PE,Caruaru,Atacado,Marketplace,2024-01-18
1349,Eduardo Cardoso,PJ,29850129405954,GO,Aparecida de Goiânia,Varejo,Indicação,2025-10-29
1350,Diego Teixeira,PF,18192130016,MS,Campo Grande,Pessoa Física,Orgânico,2023-10-12
1351,Patrícia Santos,PF,82634385586,MT,Tangará da Serra,Varejo,Anúncio,2023-07-17
1352,Patrícia Pereira,PF,11306404899,MS,Corumbá,Pessoa Física,Indicação,2025-06-01
1353,Fernanda Souza,PF,96996494115,DF,Brasília,Pessoa Física,Indicação,2024-08-29
1354,Igor Silva,PF,01254559246,CE,Caucaia,Pessoa Física,Marketplace,2024-04-08
1355,Helena Carvalho,PF,21032126850,PR,Cascavel,Varejo,Anúncio,2024-10-06
1356,Vanessa Costa,PF,71054390054,GO,Goiânia,Varejo,Orgânico,2025-11-26
1357,Fernanda Almeida,PF,80410471854,MS,Campo Grande,Pessoa Física,Orgânico,2023-11-04
1358,Helena Teixeira,PF,93271889468,PA,Ananindeua,Pessoa Física,Marketplace,2025-09-14
1359,Diego Lima,PF,13466941184,CE,Fortaleza,Corporativo,Orgânico,2025-09-25
1360,Marcos Almeida,PF,65821748129,RJ,Niterói,Pessoa Física,Marketplace,2025-04-12
1361,Fernanda Teixeira,PJ,80801813150236,RJ,Petrópolis,Pessoa Física,Orgânico,2023-06-22
1362,Igor Pereira,PF,41443533723,CE,Sobral,Atacado,Anúncio,2023-04-09
1363,Fernanda Ribeiro,PF,16761427344,AM,Tefé,Pessoa Física,Marketplace,2023-05-12
1364,Sabrina Silva,PF,77848856982,PR,Ponta Grossa,Varejo,Anúncio,2025-02-08
1365,Diego Ribeiro,PF,74139979571,DF,Ceilândia,Pessoa Física,Marketplace,2024-03-14
1366,Marcos Cardoso,PF,21969446533,PR,Ponta Grossa,Varejo,Orgânico,2025-12-18
1367,Natália Souza,PF,50101100815,ES,Cariacica,Atacado,Anúncio,2023-01-07
1368,Natália Pereira,PF,09276765783,SC,Joinville,Varejo,Indicação,2024-02-14
1369,Sabrina Santos,PJ,99791569180362,MT,Sinop,Pessoa Física,Marketplace,2023-10-17
1370,Thiago Almeida,PJ,89120786110471,PE,Caruaru,Pessoa Física,Orgânico,2025-08-24
1371,Natália Ribeiro,PF,82565434227,GO,Aparecida de Goiânia,Atacado,Orgânico,2023-05-13
1372,Ana Silva,PF,88330252704,ES,Linhares,Atacado,Indicação,2024-03-23
1373,Sabrina Ribeiro,PF,24047824645,GO,Aparecida de Goiânia,Atacado,WhatsApp,2025-08-07
1374,Guilherme Pereira,PF,38697330673,RS,Santa Maria,Varejo,Marketplace,2025-11-30
1375,Igor Martins,PF,08250086014,MT,Sinop,Pessoa Física,Marketplace,2025-10-01
1376,Ana Ferreira,PF,64866268078,RJ,Rio de Janeiro,Varejo,Anúncio,2024-12-17
1377,Eduardo Almeida,PF,47318373363,BA,Salvador,Pessoa Física,Indicação,2023-06-28
1378,Diego Cardoso,PF,80002030719,AM,Itacoatiara,Pessoa Física,Marketplace,2023-04-16
1379,Thiago Gomes,PF,86778564631,SP,São Paulo,Varejo,Marketplace,2024-03-26
1380,Marcos Costa,PF,96727509984,SP,São Paulo,Pessoa Física,Marketplace,2024-06-09
1381,Helena Teixeira,PF,20781607091,MT,Cuiabá,Pessoa Física,Marketplace,2024-07-17
1382,Larissa Souza,PF,46839049254,DF,Samambaia,Pessoa Física,Marketplace,2023-02-24
1383,Ana Silva,PF,37575947688,BA,Juazeiro,Pessoa Física,Orgânico,2025-01-10
1384,Patrícia Lima,PF,23344088638,CE,Sobral,Varejo,Orgânico,2024-03-09
1385,Eduardo Oliveira,PF,23995119263,PE,Olinda,Varejo,WhatsApp,2023-04-30
1386,Thiago Oliveira,PF,49544255046,SP,Campinas,Pessoa Física,Anúncio,2025-09-30
1387,Larissa Lima,PF,09860580780,ES,Cariacica,Corporativo,Orgânico,2024-01-27
1388,Carla Carvalho,PF,27975655702,BA,Juazeiro,Pessoa Física,Anúncio,2023-09-12
1389,Rafael Souza,PF,07701225431,AM,Manaus,Pessoa Física,Indicação,2024-06-23
1390,Igor Pereira,PF,67689860347,ES,Serra,Corporativo,Marketplace,2025-11-07
1391,Eduardo Gomes,PF,86376756332,SC,Chapecó,Varejo,Marketplace,2025-06-22
1392,Igor Martins,PF,26310845919,MT,Tangará da Serra,Corporativo,Orgânico,2023-04-20
1393,Guilherme Costa,PF,76472392795,RS,Porto Alegre,Pessoa Física,Anúncio,2025-01-22
1394,Igor Oliveira,PF,28851441416,RS,Caxias do Sul,Atacado,Orgânico,2024-12-29
1395,Guilherme Barbosa,PF,47477147528,ES,Vitória,Varejo,Marketplace,2025-08-29
1396,Patrícia Cardoso,PF,19731958806,PR,Londrina,Pessoa Física,Orgânico,2025-11-24
1397,Kaique Teixeira,PF,39206552497,AM,,Pessoa Física,Indicação,2025-03-28
1398,Eduardo Teixeira,PF,93839819675,BA,Salvador,Pessoa Física,Indicação,2024-12-17
1399,Eduardo Martins,PF,29182742239,MS,Três Lagoas,Pessoa Física,Indicação,2024-01-23
1400,Guilherme Silva,PF,76649293347,MT,Rondonópolis,Corporativo,Indicação,2025-09-12
1401,Diego Martins,PF,77018919299,DF,Ceilândia,Pessoa Física,Indicação,2025-10-30
1402,Marcos Gomes,PJ,61713603703060,PE,Jaboatão,Pessoa Física,Indicação,2025-12-22
1403,Eduardo Carvalho,PF,25228708419,SC,Itajaí,Atacado,Orgânico,2025-11-12
1404,Thiago Cardoso,PJ,33182528753649,DF,Samambaia,Corporativo,Anúncio,2024-12-04
1405,Ana Lima,PJ,60813429913365,MS,Corumbá,Atacado,Anúncio,2025-11-14
1406,Sabrina Costa,PJ,60522710475173,ES,Cariacica,Pessoa Física,Orgânico,2025-05-07
1407,Sabrina Martins,PF,72929375004,GO,Goiânia,Pessoa Física,Marketplace,2023-09-21
1408,Otávio Ribeiro,PF,16152135333,RS,Santa Maria,Pessoa Física,Orgânico,2023-02-05
1409,Larissa Barbosa,PF,34854759525,PE,Recife,Pessoa Física,Marketplace,2025-12-10
1410,Eduardo Silva,PF,72258356613,CE,Maracanaú,Corporativo,Orgânico,2024-04-13
1411,Guilherme Teixeira,PF,98704038317,MG,Contagem,Pessoa Física,Marketplace,2025-08-15
1412,Fernanda Teixeira,PF,76876834564,AM,Manaus,Pessoa Física,Orgânico,2023-11-12
1413,Rafael Silva,PJ,41614474052321,MG,Uberlândia,Pessoa Física,Anúncio,2024-01-31
1414,Marcos Carvalho,PF,92583949408,GO,Aparecida de Goiânia,Varejo,Orgânico,2025-06-22
1415,Fernanda Pereira,PF,89183891323,GO,Rio Verde,Pessoa Física,Indicação,2024-07-29
1416,Igor Ferreira,PF,54662071162,DF,Samambaia,Pessoa Física,Orgânico,2025-01-12
1417,Juliana Carvalho,PF,13589785483,RJ,Nova Iguaçu,Varejo,Marketplace,2023-12-17
1418,Kaique Ferreira,PF,89367729501,PE,Recife,Pessoa Física,Indicação,2024-11-04
1419,Patrícia Teixeira,PF,74155034760,MT,Tangará da Serra,Corporativo,WhatsApp,2024-06-17
1420,Igor Ribeiro,PF,69090637888,DF,Brasília,Atacado,Indicação,2025-10-17
1421,Carla Souza,PF,83471559000,PR,Cascavel,Pessoa Física,Indicação,2024-06-23
1422,Carla Lima,PF,55523407064,PE,Petrolina,Atacado,Marketplace,2023-04-08
1423,Guilherme Lima,PF,96471148832,PR,Ponta Grossa,Pessoa Física,Orgânico,2025-03-18
1424,Igor Santos,PF,95128890818,MT,Tangará da Serra,Pessoa Física,Indicação,2025-11-11
1425,Igor Costa,PF,83170534894,PR,Curitiba,Varejo,Anúncio,2025-08-25
